url_length,uses_ip,num_dots,protocol,num_subdomains,domain_age_days,dns_valid,whois_info_exists,has_iframe,has_obfuscated_js,label
32,0,1,1,0,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
50,0,2,0,1,-1,0,0,0,0,0
51,0,2,1,1,-1,0,0,1,0,0
76,0,1,0,0,-1,0,0,-1,-1,0
33,0,1,1,0,-1,0,0,0,0,0
27,0,1,1,0,-1,0,0,-1,-1,1
74,0,2,1,1,-1,0,0,0,1,0
68,0,4,1,3,-1,0,0,-1,-1,1
36,0,4,1,3,-1,0,0,-1,-1,1
40,0,4,0,2,-1,0,0,-1,-1,1
57,0,1,0,0,-1,0,0,1,0,0
31,0,2,1,1,-1,0,0,-1,-1,1
31,0,1,1,0,-1,0,0,0,1,0
238,0,6,1,1,-1,0,0,-1,-1,1
77,0,3,0,1,-1,0,0,0,0,0
64,0,1,0,0,-1,0,0,0,0,1
199,0,5,1,1,-1,0,0,-1,-1,1
29,0,2,0,1,-1,0,0,0,0,1
118,0,2,1,1,-1,0,0,0,0,0
26,0,2,0,1,-1,0,0,0,0,1
55,0,3,0,1,-1,0,0,0,0,0
46,0,4,1,3,-1,0,0,-1,-1,1
77,0,2,1,1,-1,0,0,0,0,1
67,0,2,0,1,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,0,0,0
51,0,3,0,1,-1,0,0,0,0,0
45,0,4,0,3,-1,0,0,-1,-1,1
41,0,2,1,1,-1,0,0,0,1,0
34,0,2,1,1,-1,0,0,0,0,0
37,0,3,0,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
29,0,1,0,0,-1,0,0,0,0,1
127,0,3,1,1,-1,0,0,0,0,1
287,0,3,1,1,-1,0,0,-1,-1,1
55,0,1,1,0,-1,0,0,1,0,0
109,0,13,0,6,-1,0,0,-1,-1,1
55,0,3,0,1,-1,0,0,0,0,0
65,0,2,1,1,-1,0,0,-1,-1,0
32,0,2,0,1,-1,0,0,0,0,1
22,0,1,1,0,-1,0,0,0,0,1
29,0,3,0,2,-1,0,0,-1,-1,1
148,0,1,0,0,-1,0,0,1,0,0
53,0,2,1,1,-1,0,0,1,0,0
35,0,1,1,0,-1,0,0,-1,-1,1
47,0,2,1,1,-1,0,0,-1,-1,0
52,0,3,0,1,-1,0,0,0,0,0
39,0,3,0,1,-1,0,0,0,0,0
28,0,1,0,0,-1,0,0,-1,-1,1
45,0,3,1,0,-1,0,0,-1,-1,1
72,0,6,1,2,-1,0,0,-1,-1,1
47,0,3,1,1,-1,0,0,0,0,1
473,0,3,0,1,-1,0,0,0,0,1
64,0,3,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
44,0,3,0,1,-1,0,0,0,0,0
128,0,2,1,1,-1,0,0,-1,-1,0
25,0,1,0,0,-1,0,0,-1,-1,0
40,0,1,1,0,-1,0,0,-1,-1,1
58,0,3,0,1,-1,0,0,0,0,0
61,0,2,0,1,-1,0,0,1,0,0
102,0,1,0,0,-1,0,0,1,0,0
37,0,2,1,0,-1,0,0,0,0,0
25,0,1,1,0,-1,0,0,0,0,1
53,0,3,0,1,-1,0,0,0,0,0
29,0,2,1,1,-1,0,0,-1,-1,1
38,0,2,0,0,-1,0,0,0,0,1
34,0,2,1,1,-1,0,0,-1,-1,1
20,0,1,1,0,-1,0,0,-1,-1,1
22,0,1,0,0,-1,0,0,-1,-1,1
39,0,3,1,2,-1,0,0,-1,-1,1
54,0,3,1,1,-1,0,0,0,0,0
52,0,2,1,1,-1,0,0,-1,-1,1
43,0,3,1,1,-1,0,0,0,0,0
58,0,3,1,1,-1,0,0,-1,-1,1
26,0,1,1,0,-1,0,0,-1,-1,1
63,0,3,0,1,-1,0,0,0,0,0
76,0,1,0,0,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
88,0,3,0,1,-1,0,0,0,0,0
86,0,2,1,1,-1,0,0,0,1,0
68,0,4,1,3,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,0,1,0
63,0,3,1,1,-1,0,0,0,0,0
84,0,2,1,0,-1,0,0,-1,-1,1
51,0,2,1,1,-1,0,0,-1,-1,0
23,0,2,0,1,-1,0,0,0,0,0
54,0,2,0,1,-1,0,0,-1,-1,1
27,0,2,1,0,-1,0,0,0,0,0
49,0,2,0,1,-1,0,0,0,0,0
64,0,3,0,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
328,0,3,1,1,-1,0,0,0,0,1
64,0,2,1,1,-1,0,0,-1,-1,1
19,0,1,0,0,-1,0,0,0,0,1
64,0,2,0,1,-1,0,0,1,0,0
277,0,3,1,1,-1,0,0,-1,-1,1
63,0,3,0,1,-1,0,0,0,0,0
45,0,1,1,0,-1,0,0,0,1,0
22,0,2,0,0,-1,0,0,-1,-1,1
48,0,1,1,0,-1,0,0,0,0,0
513,0,23,1,2,-1,0,0,0,0,1
27,0,2,1,1,-1,0,0,-1,-1,1
26,0,3,1,2,-1,0,0,-1,-1,1
156,0,2,1,1,-1,0,0,-1,-1,0
82,0,2,0,1,-1,0,0,0,0,0
105,0,5,0,0,-1,0,0,0,0,1
54,0,3,1,1,-1,0,0,0,0,0
25,0,2,0,1,-1,0,0,-1,-1,1
223,0,1,1,0,-1,0,0,0,0,0
51,0,2,1,1,-1,0,0,0,0,1
42,0,3,1,1,-1,0,0,0,0,0
58,0,2,1,1,-1,0,0,-1,-1,0
48,0,2,0,0,-1,0,0,1,0,1
67,0,4,0,3,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
55,0,3,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
52,0,2,1,1,-1,0,0,-1,-1,0
56,0,2,0,1,-1,0,0,-1,-1,1
55,0,11,0,1,-1,0,0,0,0,1
42,0,4,0,3,-1,0,0,-1,-1,1
32,0,2,1,1,-1,0,0,0,0,0
54,0,2,1,1,-1,0,0,0,0,0
44,0,2,1,1,-1,0,0,-1,-1,0
34,0,3,0,1,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,1,0,0
35,0,3,0,1,-1,0,0,0,0,0
92,0,3,0,1,-1,0,0,-1,-1,1
43,0,3,1,0,-1,0,0,1,0,1
32,0,1,0,0,-1,0,0,0,1,0
21,0,1,1,0,-1,0,0,-1,-1,1
51,0,3,0,1,-1,0,0,0,0,0
42,0,2,1,0,-1,0,0,-1,-1,1
25,0,1,0,0,-1,0,0,-1,-1,1
29,0,1,1,0,-1,0,0,-1,-1,1
37,0,2,1,1,-1,0,0,0,0,0
63,0,2,1,0,-1,0,0,1,0,0
55,0,2,0,1,-1,0,0,0,0,0
362,0,6,1,0,-1,0,0,0,0,1
52,0,3,0,1,-1,0,0,0,0,0
42,0,2,1,0,-1,0,0,-1,-1,1
51,0,5,1,0,-1,0,0,-1,-1,1
205,0,6,1,0,-1,0,0,0,0,1
24,0,1,0,0,-1,0,0,-1,-1,0
49,0,2,1,1,-1,0,0,0,0,1
55,0,3,1,1,-1,0,0,0,0,0
51,0,2,0,1,-1,0,0,1,0,0
25,0,1,1,0,-1,0,0,-1,-1,1
62,0,3,1,1,-1,0,0,0,0,0
49,0,1,1,0,-1,0,0,0,0,0
45,0,2,1,1,-1,0,0,-1,-1,1
61,0,2,0,1,-1,0,0,1,0,0
37,1,3,0,0,-1,0,0,-1,-1,1
33,0,2,0,1,-1,0,0,0,0,0
137,0,2,1,1,-1,0,0,0,0,1
30,0,2,0,1,-1,0,0,-1,-1,1
36,0,4,0,3,-1,0,0,-1,-1,1
272,0,3,1,1,-1,0,0,0,0,1
63,0,2,0,1,-1,0,0,1,0,0
183,0,4,0,1,-1,0,0,0,0,1
60,0,3,0,1,-1,0,0,0,0,0
54,0,2,0,1,-1,0,0,0,0,0
38,0,2,1,1,-1,0,0,0,0,1
32,0,3,0,1,-1,0,0,0,0,0
272,0,14,0,0,-1,0,0,-1,-1,1
97,0,1,1,0,-1,0,0,0,0,0
61,0,3,0,1,-1,0,0,0,0,0
64,0,2,0,1,-1,0,0,1,0,0
57,1,3,0,0,-1,0,0,-1,-1,1
40,0,4,0,3,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
61,0,3,0,1,-1,0,0,0,0,0
289,0,4,1,1,-1,0,0,0,0,1
35,0,1,0,0,-1,0,0,-1,-1,1
19,0,1,1,0,-1,0,0,0,0,1
52,0,3,0,1,-1,0,0,0,0,0
50,0,2,0,1,-1,0,0,0,0,0
51,0,3,0,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
90,0,3,0,1,-1,0,0,-1,-1,1
164,0,1,1,0,-1,0,0,0,0,0
61,0,1,1,0,-1,0,0,0,0,0
50,0,2,0,1,-1,0,0,0,0,0
65,0,2,1,1,-1,0,0,0,0,0
61,0,2,0,1,-1,0,0,1,0,0
61,0,2,1,0,-1,0,0,1,0,0
55,0,3,1,1,-1,0,0,0,0,1
95,0,1,1,0,-1,0,0,0,0,0
44,0,5,1,4,-1,0,0,-1,-1,1
60,0,2,0,1,-1,0,0,1,0,0
41,0,1,1,0,-1,0,0,-1,-1,1
48,0,2,1,1,-1,0,0,0,0,1
42,0,1,1,0,-1,0,0,0,0,1
34,0,4,1,3,-1,0,0,-1,-1,1
101,0,2,1,1,-1,0,0,-1,-1,1
28,0,1,0,0,-1,0,0,0,0,1
36,0,2,1,1,-1,0,0,0,0,0
47,0,3,0,1,-1,0,0,-1,-1,1
20,0,1,1,0,-1,0,0,1,0,0
37,0,1,1,0,-1,0,0,0,0,0
36,0,2,1,1,-1,0,0,0,0,0
45,0,4,1,0,-1,0,0,0,0,1
65,0,20,1,1,-1,0,0,0,0,1
30,0,2,0,1,-1,0,0,-1,-1,1
45,1,3,0,0,-1,0,0,0,0,1
53,0,3,0,1,-1,0,0,0,0,0
59,0,2,0,1,-1,0,0,1,0,0
32,0,1,1,0,-1,0,0,-1,-1,1
41,0,4,0,3,-1,0,0,-1,-1,1
49,0,2,1,1,-1,0,0,0,0,0
35,0,2,1,0,-1,0,0,-1,-1,1
36,0,2,1,0,-1,0,0,0,0,0
32,0,2,1,1,-1,0,0,-1,-1,1
50,0,2,1,0,-1,0,0,1,0,0
269,0,2,1,0,-1,0,0,0,0,1
60,0,3,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
47,0,5,1,1,-1,0,0,0,0,1
26,0,1,0,0,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,-1,-1,1
31,0,2,1,1,-1,0,0,-1,-1,0
39,0,3,0,1,-1,0,0,0,0,0
30,0,2,1,1,-1,0,0,-1,-1,1
22,0,1,0,0,-1,0,0,1,0,0
20,0,1,1,0,-1,0,0,-1,-1,1
220,0,4,0,0,-1,0,0,-1,-1,1
65,0,2,1,1,-1,0,0,-1,-1,1
22,0,1,1,0,-1,0,0,0,0,1
39,0,5,0,3,-1,0,0,-1,-1,1
73,0,6,0,5,-1,0,0,-1,-1,1
26,0,2,0,0,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,0,0
35,0,2,1,1,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
33,0,1,0,0,-1,0,0,-1,-1,1
68,0,19,1,1,-1,0,0,0,0,1
29,0,3,0,1,-1,0,0,0,0,0
61,0,3,0,1,-1,0,0,0,0,0
28,0,1,0,0,-1,0,0,-1,-1,1
46,0,2,0,1,-1,0,0,0,0,0
67,0,4,0,3,-1,0,0,-1,-1,1
67,0,4,0,3,-1,0,0,-1,-1,1
115,0,2,1,1,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,1,0,0
64,0,2,1,0,-1,0,0,1,0,0
62,0,3,0,1,-1,0,0,0,0,0
120,0,9,1,1,-1,0,0,0,0,1
101,0,4,0,1,-1,0,0,-1,-1,1
26,0,1,1,0,-1,0,0,0,0,1
41,0,3,0,1,-1,0,0,0,0,0
53,0,2,1,1,-1,0,0,0,0,1
24,0,1,0,0,-1,0,0,-1,-1,1
50,0,3,1,1,-1,0,0,-1,-1,1
68,0,3,0,1,-1,0,0,0,0,0
40,0,1,1,0,-1,0,0,0,0,1
38,0,3,1,1,-1,0,0,0,0,0
33,0,1,0,0,-1,0,0,1,0,0
36,0,2,1,1,-1,0,0,-1,-1,1
44,0,3,1,1,-1,0,0,-1,-1,1
31,0,2,0,1,-1,0,0,-1,-1,1
49,0,1,1,0,-1,0,0,-1,-1,1
54,0,2,1,0,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
77,0,6,1,2,-1,0,0,-1,-1,1
56,0,1,1,0,-1,0,0,0,0,0
63,0,2,1,1,-1,0,0,-1,-1,1
39,0,3,1,1,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,1,0,0
75,0,5,1,1,-1,0,0,0,0,1
63,0,17,1,1,-1,0,0,0,0,1
113,0,2,1,1,-1,0,0,0,1,0
60,0,1,1,0,-1,0,0,0,0,0
209,0,2,0,0,-1,0,0,-1,-1,1
31,0,1,0,0,-1,0,0,0,1,0
25,0,1,1,0,-1,0,0,-1,-1,1
28,0,2,1,0,-1,0,0,0,0,0
85,0,3,1,1,-1,0,0,0,0,0
26,0,1,1,0,-1,0,0,0,0,0
119,0,1,1,0,-1,0,0,0,0,1
49,0,2,1,0,-1,0,0,0,0,1
27,0,2,0,1,-1,0,0,-1,-1,1
120,0,9,1,1,-1,0,0,0,0,1
31,0,2,1,1,-1,0,0,0,0,0
28,0,1,0,0,-1,0,0,-1,-1,1
51,0,4,0,2,-1,0,0,-1,-1,1
50,0,2,1,1,-1,0,0,-1,-1,0
77,0,2,0,1,-1,0,0,-1,-1,1
37,0,2,1,0,-1,0,0,0,0,0
99,0,1,1,0,-1,0,0,-1,-1,0
64,0,3,0,1,-1,0,0,0,0,0
78,0,1,1,0,-1,0,0,-1,-1,0
52,0,3,0,1,-1,0,0,0,0,0
68,0,2,1,1,-1,0,0,-1,-1,0
39,0,3,1,1,-1,0,0,0,0,0
33,0,2,0,1,-1,0,0,0,0,1
92,0,2,1,1,-1,0,0,0,0,0
28,0,1,1,0,-1,0,0,0,0,0
35,0,2,1,0,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
44,0,2,1,1,-1,0,0,0,0,0
22,0,2,1,1,-1,0,0,0,0,1
52,0,2,1,1,-1,0,0,1,0,0
54,0,1,1,0,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
24,0,1,0,0,-1,0,0,-1,-1,0
62,0,1,1,0,-1,0,0,0,1,0
56,0,1,1,0,-1,0,0,-1,-1,1
50,0,2,0,1,-1,0,0,1,0,0
38,0,4,0,2,-1,0,0,-1,-1,1
33,0,1,0,0,-1,0,0,1,0,0
46,0,2,1,1,-1,0,0,1,0,0
45,0,1,1,0,-1,0,0,0,0,0
18,0,1,0,0,-1,0,0,1,0,1
29,0,1,0,0,-1,0,0,-1,-1,1
32,0,1,1,0,-1,0,0,0,1,0
60,0,2,1,1,-1,0,0,0,0,0
24,0,2,1,1,-1,0,0,0,0,1
73,0,2,0,1,-1,0,0,0,0,0
20,0,1,1,0,-1,0,0,1,0,0
53,0,3,0,1,-1,0,0,0,0,0
40,0,2,1,1,-1,0,0,0,0,0
67,0,4,0,3,-1,0,0,-1,-1,1
26,0,1,1,0,-1,0,0,-1,-1,1
67,0,4,0,3,-1,0,0,-1,-1,1
31,0,2,1,1,-1,0,0,0,0,0
49,0,3,0,1,-1,0,0,0,0,0
133,0,1,1,0,-1,0,0,0,0,0
45,0,2,1,0,-1,0,0,-1,-1,1
62,0,3,0,1,-1,0,0,0,0,0
56,0,2,1,0,-1,0,0,1,0,0
33,0,1,1,0,-1,0,0,0,1,0
68,0,3,1,1,-1,0,0,0,0,0
70,0,2,0,1,-1,0,0,-1,-1,1
36,0,2,0,1,-1,0,0,0,0,1
99,0,3,1,1,-1,0,0,0,0,0
42,0,2,1,0,-1,0,0,0,0,0
43,0,3,0,1,-1,0,0,0,0,0
44,0,3,0,1,-1,0,0,0,0,0
45,0,2,1,1,-1,0,0,0,1,0
33,0,1,1,0,-1,0,0,0,1,0
23,0,1,1,0,-1,0,0,1,0,0
50,0,4,1,1,-1,0,0,0,0,1
36,0,2,1,1,-1,0,0,0,0,0
36,0,1,0,0,-1,0,0,-1,-1,1
37,0,1,1,0,-1,0,0,0,1,0
33,0,1,1,0,-1,0,0,0,1,0
28,0,1,1,0,-1,0,0,-1,-1,1
29,0,2,0,0,-1,0,0,0,0,0
26,0,2,1,1,-1,0,0,-1,-1,1
153,0,4,0,0,-1,0,0,-1,-1,1
32,0,2,1,1,-1,0,0,-1,-1,1
39,0,2,0,0,-1,0,0,-1,-1,1
63,0,3,0,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
28,0,1,1,0,-1,0,0,-1,-1,1
36,0,2,1,0,-1,0,0,0,0,0
36,0,2,0,1,-1,0,0,1,0,1
56,0,2,1,1,-1,0,0,-1,-1,1
82,0,2,0,1,-1,0,0,0,0,0
50,0,3,0,1,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
77,0,2,0,0,-1,0,0,-1,-1,1
111,0,3,1,1,-1,0,0,-1,-1,1
21,0,1,0,0,-1,0,0,-1,-1,1
42,0,2,0,0,-1,0,0,-1,-1,1
32,0,2,0,1,-1,0,0,-1,-1,1
115,0,2,1,1,-1,0,0,0,0,0
35,0,2,1,1,-1,0,0,-1,-1,1
92,0,3,0,0,-1,0,0,0,0,1
59,0,2,0,1,-1,0,0,1,0,0
22,0,2,1,1,-1,0,0,0,0,1
65,0,2,1,1,-1,0,0,-1,-1,1
52,0,3,1,1,-1,0,0,-1,-1,1
79,0,2,1,1,-1,0,0,0,1,0
33,0,1,1,0,-1,0,0,0,1,0
66,0,3,1,1,-1,0,0,0,0,0
22,0,1,1,0,-1,0,0,0,0,1
217,0,4,1,1,-1,0,0,0,0,1
44,0,2,0,1,-1,0,0,0,0,0
28,0,1,1,0,-1,0,0,0,0,0
53,0,3,1,1,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
110,0,3,0,0,-1,0,0,-1,-1,1
88,0,2,1,0,-1,0,0,0,0,1
23,0,1,1,0,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
61,0,17,0,1,-1,0,0,0,0,1
70,0,2,1,1,-1,0,0,0,0,0
20,0,1,1,0,-1,0,0,1,0,0
100,0,2,0,1,-1,0,0,0,0,0
30,0,1,0,0,-1,0,0,-1,-1,1
60,0,2,1,1,-1,0,0,-1,-1,0
53,0,3,0,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
64,0,3,0,1,-1,0,0,0,0,0
22,0,1,1,0,-1,0,0,1,0,1
38,0,3,0,1,-1,0,0,0,0,0
37,0,2,1,1,-1,0,0,0,0,0
30,0,2,1,1,-1,0,0,-1,-1,1
38,0,1,0,0,-1,0,0,-1,-1,1
41,0,2,0,0,-1,0,0,-1,-1,1
43,0,2,1,0,-1,0,0,-1,-1,1
37,0,2,1,1,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
40,0,3,1,1,-1,0,0,1,0,1
167,0,6,1,1,-1,0,0,-1,-1,1
55,0,2,1,1,-1,0,0,1,0,0
37,0,2,1,0,-1,0,0,0,0,0
41,0,3,1,1,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,1,0,0
57,0,1,0,0,-1,0,0,0,0,1
33,0,1,1,0,-1,0,0,0,1,0
71,0,2,1,1,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,-1,-1,1
51,0,1,1,0,-1,0,0,-1,-1,0
28,0,1,0,0,-1,0,0,1,0,0
27,0,2,1,1,-1,0,0,0,0,1
34,0,2,0,0,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
37,0,1,1,0,-1,0,0,-1,-1,1
44,0,3,0,1,-1,0,0,0,0,0
60,0,2,0,1,-1,0,0,1,0,0
61,0,3,1,1,-1,0,0,0,0,0
34,0,2,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
65,0,2,1,1,-1,0,0,0,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
56,0,3,0,1,-1,0,0,0,0,0
29,0,2,0,0,-1,0,0,-1,-1,0
39,0,3,1,2,-1,0,0,-1,-1,1
67,0,4,0,3,-1,0,0,-1,-1,1
53,0,2,1,1,-1,0,0,0,1,0
40,0,4,0,3,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
42,0,3,0,1,-1,0,0,0,0,0
60,0,2,1,1,-1,0,0,-1,-1,0
106,0,4,0,0,-1,0,0,-1,-1,1
28,0,1,1,0,-1,0,0,0,0,1
38,0,1,1,0,-1,0,0,-1,-1,1
49,0,3,0,1,-1,0,0,0,0,0
59,0,2,1,1,-1,0,0,-1,-1,0
68,0,4,1,3,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
71,0,4,0,3,-1,0,0,-1,-1,1
56,0,1,1,0,-1,0,0,1,0,0
33,0,2,1,1,-1,0,0,-1,-1,1
52,0,2,1,0,-1,0,0,0,0,0
30,0,1,0,0,-1,0,0,1,0,0
34,0,1,1,0,-1,0,0,1,0,0
32,0,1,1,0,-1,0,0,0,1,0
20,0,2,0,1,-1,0,0,0,0,1
80,0,7,0,5,-1,0,0,-1,-1,1
33,0,2,1,1,-1,0,0,-1,-1,0
79,0,4,1,1,-1,0,0,1,0,1
35,0,1,1,0,-1,0,0,0,0,0
62,0,6,0,1,-1,0,0,0,0,0
37,0,2,1,0,-1,0,0,0,0,0
132,0,3,1,1,-1,0,0,0,0,1
54,0,1,0,0,-1,0,0,0,0,1
67,0,4,0,3,-1,0,0,-1,-1,1
33,0,1,1,0,-1,0,0,0,1,0
52,0,3,0,1,-1,0,0,0,0,0
57,0,3,1,1,-1,0,0,0,0,0
324,0,3,1,1,-1,0,0,0,0,1
72,0,4,1,3,-1,0,0,-1,-1,1
41,0,3,1,1,-1,0,0,0,0,0
104,0,1,1,0,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
59,0,2,0,1,-1,0,0,1,0,0
33,0,1,1,0,-1,0,0,0,1,0
63,0,2,0,1,-1,0,0,1,0,0
44,0,1,1,0,-1,0,0,0,0,0
55,0,1,1,0,-1,0,0,0,0,0
40,0,3,1,1,-1,0,0,0,0,0
34,0,2,0,0,-1,0,0,0,0,0
33,0,1,1,0,-1,0,0,0,1,0
99,0,3,0,1,-1,0,0,-1,-1,1
27,0,1,0,0,-1,0,0,-1,-1,0
32,0,1,1,0,-1,0,0,0,1,0
258,0,3,1,1,-1,0,0,0,0,1
26,0,1,0,0,-1,0,0,1,0,0
64,0,2,0,1,-1,0,0,1,0,0
68,0,4,1,3,-1,0,0,-1,-1,1
32,0,2,1,1,-1,0,0,-1,-1,1
235,0,2,0,0,-1,0,0,-1,-1,1
59,0,2,0,1,-1,0,0,1,0,0
22,0,1,1,0,-1,0,0,0,0,1
19,0,1,0,0,-1,0,0,-1,-1,1
41,0,2,0,1,-1,0,0,-1,-1,1
132,0,3,1,1,-1,0,0,0,0,1
29,0,3,0,1,-1,0,0,0,0,0
316,0,3,1,1,-1,0,0,-1,-1,1
41,0,1,1,0,-1,0,0,0,0,1
65,0,3,0,1,-1,0,0,-1,-1,1
31,0,1,1,0,-1,0,0,0,1,0
60,0,2,1,0,-1,0,0,-1,-1,1
47,0,2,1,1,-1,0,0,-1,-1,0
43,0,2,0,1,-1,0,0,-1,-1,1
324,0,2,0,0,-1,0,0,-1,-1,1
79,0,2,1,1,-1,0,0,0,0,0
52,0,2,1,1,-1,0,0,0,1,0
63,0,3,1,1,-1,0,0,0,0,0
25,0,2,0,0,-1,0,0,0,0,1
73,0,3,1,1,-1,0,0,0,0,0
657,0,2,1,1,-1,0,0,-1,-1,1
147,0,3,0,1,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
41,0,4,1,3,-1,0,0,-1,-1,1
52,0,3,0,1,-1,0,0,0,0,0
40,0,3,0,1,-1,0,0,-1,-1,1
37,0,2,1,1,-1,0,0,0,0,0
52,0,3,0,1,-1,0,0,0,0,0
26,0,2,1,1,-1,0,0,-1,-1,1
29,0,1,1,0,-1,0,0,0,0,0
70,0,4,0,3,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
59,0,2,0,1,-1,0,0,1,0,0
37,0,2,1,0,-1,0,0,0,0,0
62,0,4,1,0,-1,0,0,0,0,1
172,0,2,1,1,-1,0,0,-1,-1,1
70,0,2,1,1,-1,0,0,0,0,0
60,0,2,0,1,-1,0,0,1,0,0
20,0,1,1,0,-1,0,0,1,0,0
443,0,2,1,1,-1,0,0,-1,-1,1
55,0,3,1,1,-1,0,0,0,0,0
51,0,2,1,1,-1,0,0,1,0,0
34,0,2,1,1,-1,0,0,0,0,0
43,0,1,0,0,-1,0,0,0,0,0
28,0,1,1,0,-1,0,0,-1,-1,1
63,0,2,0,0,-1,0,0,0,0,1
45,0,2,1,0,-1,0,0,0,0,1
68,0,4,1,3,-1,0,0,-1,-1,1
72,0,2,1,0,-1,0,0,-1,-1,1
53,0,3,0,1,-1,0,0,0,0,0
36,0,2,0,1,-1,0,0,-1,-1,1
57,0,3,1,1,-1,0,0,0,0,1
43,0,3,1,1,-1,0,0,0,0,0
53,0,3,0,1,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,1,0,0
57,0,3,0,1,-1,0,0,0,0,0
70,0,3,0,1,-1,0,0,0,0,1
53,0,2,1,1,-1,0,0,-1,-1,1
63,0,2,0,1,-1,0,0,1,0,0
43,0,1,1,0,-1,0,0,0,1,0
20,0,1,1,0,-1,0,0,-1,-1,1
48,0,1,1,0,-1,0,0,-1,-1,1
40,0,3,0,1,-1,0,0,0,0,0
36,0,2,1,0,-1,0,0,0,0,0
63,0,2,0,1,-1,0,0,-1,-1,1
68,0,2,0,0,-1,0,0,0,0,1
55,0,2,0,1,-1,0,0,1,0,0
32,0,2,0,1,-1,0,0,-1,-1,1
45,0,2,1,1,-1,0,0,0,0,1
96,0,2,0,0,-1,0,0,0,0,1
60,0,2,0,1,-1,0,0,1,0,0
34,0,3,0,0,-1,0,0,-1,-1,1
68,0,4,1,3,-1,0,0,-1,-1,1
58,0,3,0,1,-1,0,0,0,0,0
43,0,1,1,0,-1,0,0,0,1,0
43,0,4,0,3,-1,0,0,-1,-1,1
44,0,2,1,0,-1,0,0,-1,-1,1
63,0,3,1,1,-1,0,0,0,0,0
37,0,3,0,2,-1,0,0,-1,-1,1
51,0,8,1,1,-1,0,0,0,0,1
44,0,2,1,1,-1,0,0,-1,-1,0
52,0,8,1,1,-1,0,0,0,0,1
25,0,1,1,0,-1,0,0,0,0,1
53,0,3,1,1,-1,0,0,0,0,1
128,0,2,1,0,-1,0,0,0,0,1
121,0,2,1,1,-1,0,0,0,0,1
42,0,1,1,0,-1,0,0,-1,-1,0
60,0,3,0,1,-1,0,0,1,0,0
23,0,1,1,0,-1,0,0,-1,-1,1
64,1,4,0,0,-1,0,0,-1,-1,1
24,0,1,0,0,-1,0,0,1,0,0
58,0,3,1,1,-1,0,0,0,0,0
30,0,1,0,0,-1,0,0,0,1,0
55,0,2,0,0,-1,0,0,1,0,0
40,0,2,1,1,-1,0,0,-1,-1,1
46,0,2,1,1,-1,0,0,-1,-1,0
56,0,4,0,1,-1,0,0,0,0,1
31,0,3,0,1,-1,0,0,0,0,0
